0.86059016, 0.4484375, 0.86059016, 0.45, 0.86194332, 0.44921875, 0.0015625
0.86059016, 0.45, 0.86194332, 0.44921875, 0.86194332, 0.45078125, 0.0015625
0.86194332, 0.45078125, 0.86059016, 0.45, 0.86059016, 0.4515625, 0.0015625
0.86059016, 0.4515625, 0.86194332, 0.45078125, 0.86194332, 0.45234375, 0.0015625
0.86194332, 0.45234375, 0.86059016, 0.4515625, 0.86059016, 0.453125, 0.0015625
0.86059016, 0.453125, 0.86194332, 0.45234375, 0.86194332, 0.45390625, 0.0015625
0.86194332, 0.45390625, 0.86059016, 0.453125, 0.86059016, 0.4546875, 0.0015625
0.86194332, 0.45390625, 0.86059016, 0.4546875, 0.86194332, 0.45546875, 0.0015625
0.86194332, 0.45546875, 0.86194332, 0.45390625, 0.86329648, 0.4546875, 0.0015625
0.86194332, 0.45390625, 0.86194332, 0.4546875, 0.8626199, 0.45429687, 0.00078125
0.86194332, 0.4546875, 0.8626199, 0.45429687, 0.8626199, 0.45507812, 0.00078125
0.8626199, 0.45507812, 0.86194332, 0.4546875, 0.86194332, 0.45546875, 0.00078125
0.86194332, 0.45546875, 0.8626199, 0.45507812, 0.8626199, 0.45585937, 0.00078125
0.8626199, 0.45585937, 0.86194332, 0.45546875, 0.86194332, 0.45625, 0.00078125
0.8626199, 0.45585937, 0.86194332, 0.45625, 0.8626199, 0.45664062, 0.00078125
0.8626199, 0.45664062, 0.8626199, 0.45585937, 0.86329648, 0.45624999, 0.00078125
0.8626199, 0.45585937, 0.8626199, 0.45624999, 0.86295819, 0.45605468, 0.000390625
0.8626199, 0.45624999, 0.86295819, 0.45605468, 0.86295819, 0.4564453, 0.000390625
0.86295819, 0.4564453, 0.8626199, 0.45624999, 0.8626199, 0.45664061, 0.000390625
0.8626199, 0.45664061, 0.86295819, 0.4564453, 0.86295819, 0.45683592, 0.000390625
0.86295819, 0.45683592, 0.8626199, 0.45664061, 0.8626199, 0.45703123, 0.000390625
0.8626199, 0.45703123, 0.86295819, 0.45683592, 0.86295819, 0.45722654, 0.000390625
0.86295819, 0.45722654, 0.8626199, 0.45703123, 0.8626199, 0.45742185, 0.000390625
0.86295819, 0.45722654, 0.8626199, 0.45742185, 0.86295819, 0.45761716, 0.000390625
0.86295819, 0.45761716, 0.86295819, 0.45722654, 0.86329648, 0.45742185, 0.000390625
0.86295819, 0.45722654, 0.86295819, 0.45742185, 0.86312733, 0.45732419, 0.0001953125
0.86295819, 0.45742185, 0.86312733, 0.45732419, 0.86312733, 0.4575195, 0.0001953125
0.86312733, 0.4575195, 0.86295819, 0.45742185, 0.86295819, 0.45761716, 0.0001953125
0.86295819, 0.45761716, 0.86312733, 0.4575195, 0.86312733, 0.45771481, 0.0001953125
0.86312733, 0.45771481, 0.86295819, 0.45761716, 0.86295819, 0.45781247, 0.0001953125
0.86295819, 0.45781247, 0.86312733, 0.45771481, 0.86312733, 0.45791012, 0.0001953125
0.86312733, 0.45791012, 0.86295819, 0.45781247, 0.86295819, 0.45800778, 0.0001953125
0.86312733, 0.45791012, 0.86295819, 0.45800778, 0.86312733, 0.45810543, 0.0001953125
0.86312733, 0.45810543, 0.86312733, 0.45791012, 0.86329647, 0.45800777, 0.0001953125
0.86312733, 0.45791012, 0.86312733, 0.45800778, 0.86321191, 0.45795895, 0.00009765625
0.86312733, 0.45800778, 0.86321191, 0.45795895, 0.86321191, 0.45805661, 0.00009765625
0.86321191, 0.45805661, 0.86312733, 0.45800778, 0.86312733, 0.45810544, 0.00009765625
0.86312733, 0.45810544, 0.86321191, 0.45805661, 0.86321191, 0.45815427, 0.00009765625
0.86321191, 0.45815427, 0.86312733, 0.45810544, 0.86312733, 0.4582031, 0.00009765625
0.86321191, 0.45815427, 0.86312733, 0.4582031, 0.86321191, 0.45825193, 0.00009765625
0.86321191, 0.45825193, 0.86321191, 0.45815427, 0.86329649, 0.4582031, 0.00009765625
0.86321191, 0.45815427, 0.86321191, 0.4582031, 0.8632542, 0.45817868, 0.000048828125
0.86321191, 0.4582031, 0.8632542, 0.45817868, 0.8632542, 0.45822751, 0.000048828125
0.8632542, 0.45822751, 0.86321191, 0.4582031, 0.86321191, 0.45825193, 0.000048828125
0.86321191, 0.45825193, 0.8632542, 0.45822751, 0.8632542, 0.45827634, 0.000048828125
0.8632542, 0.45827634, 0.86321191, 0.45825193, 0.86321191, 0.45830076, 0.000048828125
0.8632542, 0.45827634, 0.86321191, 0.45830076, 0.8632542, 0.45832517, 0.000048828125
0.8632542, 0.45832517, 0.8632542, 0.45827634, 0.86329649, 0.45830075, 0.000048828125
0.8632542, 0.45827634, 0.8632542, 0.45830075, 0.86327534, 0.45828854, 0.0000244140625
0.8632542, 0.45830075, 0.86327534, 0.45828854, 0.86327534, 0.45831295, 0.0000244140625
0.86327534, 0.45831295, 0.8632542, 0.45830075, 0.8632542, 0.45832516, 0.0000244140625
0.8632542, 0.45832516, 0.86327534, 0.45831295, 0.86327534, 0.45833736, 0.0000244140625
0.86327534, 0.45833736, 0.8632542, 0.45832516, 0.8632542, 0.45834957, 0.0000244140625
0.8632542, 0.45834957, 0.86327534, 0.45833736, 0.86327534, 0.45836177, 0.0000244140625
0.86327534, 0.45836177, 0.8632542, 0.45834957, 0.8632542, 0.45837398, 0.0000244140625
0.8632542, 0.45837398, 0.86327534, 0.45836177, 0.86327534, 0.45838618, 0.0000244140625
0.86327534, 0.45838618, 0.8632542, 0.45837398, 0.8632542, 0.45839839, 0.0000244140625
0.8632542, 0.45839839, 0.86327534, 0.45838618, 0.86327534, 0.45841059, 0.0000244140625
0.86327534, 0.45841059, 0.8632542, 0.45839839, 0.8632542, 0.4584228, 0.0000244140625
0.86327534, 0.45841059, 0.8632542, 0.4584228, 0.86327534, 0.458435, 0.0000244140625
0.86327534, 0.458435, 0.86327534, 0.45841059, 0.86329648, 0.45842279, 0.0000244140625
0.86327534, 0.45841059, 0.86327534, 0.4584228, 0.86328591, 0.45841669, 0.00001220703125
0.86328591, 0.45841669, 0.86327534, 0.4584228, 0.86328591, 0.4584289, 0.00001220703125
0.86328591, 0.4584289, 0.86328591, 0.45841669, 0.86329648, 0.45842279, 0.00001220703125
0.86328591, 0.4584289, 0.86329648, 0.45842279, 0.86329648, 0.458435, 0.00001220703125
0.86329648, 0.458435, 0.86328591, 0.4584289, 0.86328591, 0.45844111, 0.00001220703125
0.86328591, 0.4584289, 0.86328591, 0.458435, 0.86329119, 0.45843195, 0.000006103515625
0.86328591, 0.458435, 0.86329119, 0.45843195, 0.86329119, 0.45843805, 0.000006103515625
0.86329119, 0.45843805, 0.86328591, 0.458435, 0.86328591, 0.4584411, 0.000006103515625
0.86328591, 0.4584411, 0.86329119, 0.45843805, 0.86329119, 0.45844415, 0.000006103515625
0.86329119, 0.45844415, 0.86328591, 0.4584411, 0.86328591, 0.4584472, 0.000006103515625
0.86328591, 0.4584472, 0.86329119, 0.45844415, 0.86329119, 0.45845025, 0.000006103515625
0.86329119, 0.45845025, 0.86328591, 0.4584472, 0.86328591, 0.4584533, 0.000006103515625
0.86329119, 0.45845025, 0.86328591, 0.4584533, 0.86329119, 0.45845635, 0.000006103515625
0.86329119, 0.45845635, 0.86329119, 0.45845025, 0.86329647, 0.4584533, 0.000006103515625
0.86329119, 0.45845025, 0.86329119, 0.4584533, 0.86329383, 0.45845178, 0.0000030517578125
0.86329119, 0.4584533, 0.86329383, 0.45845178, 0.86329383, 0.45845483, 0.0000030517578125
0.86329383, 0.45845483, 0.86329119, 0.4584533, 0.86329119, 0.45845635, 0.0000030517578125
0.86329383, 0.45845483, 0.86329119, 0.45845635, 0.86329383, 0.45845788, 0.0000030517578125
0.86329383, 0.45845788, 0.86329383, 0.45845483, 0.86329647, 0.45845636, 0.0000030517578125
0.86329383, 0.45845483, 0.86329383, 0.45845636, 0.86329516, 0.45845559, 0.00000152587890625
0.86329516, 0.45845559, 0.86329383, 0.45845636, 0.86329516, 0.45845712, 0.00000152587890625
0.86329516, 0.45845712, 0.86329516, 0.45845559, 0.86329649, 0.45845635, 0.00000152587890625
0.86329516, 0.45845712, 0.86329649, 0.45845635, 0.86329649, 0.45845788, 0.00000152587890625
0.86329649, 0.45845788, 0.86329516, 0.45845712, 0.86329516, 0.45845865, 0.00000152587890625
0.86329516, 0.45845712, 0.86329516, 0.45845788, 0.86329582, 0.4584575, 7.62939453125e-7
0.86329516, 0.45845788, 0.86329582, 0.4584575, 0.86329582, 0.45845826, 7.62939453125e-7
0.86329582, 0.45845826, 0.86329516, 0.45845788, 0.86329516, 0.45845864, 7.62939453125e-7
0.86329582, 0.45845826, 0.86329516, 0.45845864, 0.86329582, 0.45845902, 7.62939453125e-7
0.86329582, 0.45845902, 0.86329582, 0.45845826, 0.86329648, 0.45845864, 7.62939453125e-7
0.86329582, 0.45845826, 0.86329582, 0.45845864, 0.86329615, 0.45845845, 3.814697265625e-7
0.86329582, 0.45845864, 0.86329615, 0.45845845, 0.86329615, 0.45845883, 3.814697265625e-7
0.86329615, 0.45845883, 0.86329582, 0.45845864, 0.86329582, 0.45845902, 3.814697265625e-7
0.86329615, 0.45845883, 0.86329582, 0.45845902, 0.86329615, 0.45845921, 3.814697265625e-7
0.86329615, 0.45845921, 0.86329615, 0.45845883, 0.86329648, 0.45845902, 3.814697265625e-7
0.86329615, 0.45845883, 0.86329615, 0.45845902, 0.86329631, 0.45845892, 1.9073486328125e-7
0.86329615, 0.45845902, 0.86329631, 0.45845892, 0.86329631, 0.45845911, 1.9073486328125e-7
0.86329631, 0.45845911, 0.86329615, 0.45845902, 0.86329615, 0.45845921, 1.9073486328125e-7
0.86329615, 0.45845921, 0.86329631, 0.45845911, 0.86329631, 0.4584593, 1.9073486328125e-7
0.86329631, 0.4584593, 0.86329615, 0.45845921, 0.86329615, 0.4584594, 1.9073486328125e-7
0.86329615, 0.4584594, 0.86329631, 0.4584593, 0.86329631, 0.45845949, 1.9073486328125e-7
0.86329631, 0.45845949, 0.86329615, 0.4584594, 0.86329615, 0.45845959, 1.9073486328125e-7
0.86329615, 0.45845959, 0.86329631, 0.45845949, 0.86329631, 0.45845968, 1.9073486328125e-7
0.86329631, 0.45845968, 0.86329615, 0.45845959, 0.86329615, 0.45845978, 1.9073486328125e-7
0.86329615, 0.45845978, 0.86329631, 0.45845968, 0.86329631, 0.45845987, 1.9073486328125e-7
0.86329631, 0.45845987, 0.86329615, 0.45845978, 0.86329615, 0.45845997, 1.9073486328125e-7
0.86329615, 0.45845997, 0.86329631, 0.45845987, 0.86329631, 0.45846006, 1.9073486328125e-7
0.86329631, 0.45846006, 0.86329615, 0.45845997, 0.86329615, 0.45846016, 1.9073486328125e-7
0.86329615, 0.45846016, 0.86329631, 0.45846006, 0.86329631, 0.45846025, 1.9073486328125e-7
0.86329631, 0.45846025, 0.86329615, 0.45846016, 0.86329615, 0.45846035, 1.9073486328125e-7
0.86329615, 0.45846035, 0.86329631, 0.45846025, 0.86329631, 0.45846044, 1.9073486328125e-7
0.86329631, 0.45846044, 0.86329615, 0.45846035, 0.86329615, 0.45846054, 1.9073486328125e-7
0.86329615, 0.45846054, 0.86329631, 0.45846044, 0.86329631, 0.45846063, 1.9073486328125e-7
0.86329631, 0.45846063, 0.86329615, 0.45846054, 0.86329615, 0.45846073, 1.9073486328125e-7
0.86329615, 0.45846073, 0.86329631, 0.45846063, 0.86329631, 0.45846082, 1.9073486328125e-7
0.86329631, 0.45846082, 0.86329615, 0.45846073, 0.86329615, 0.45846092, 1.9073486328125e-7
0.86329615, 0.45846092, 0.86329631, 0.45846082, 0.86329631, 0.45846101, 1.9073486328125e-7
0.86329631, 0.45846101, 0.86329615, 0.45846092, 0.86329615, 0.45846111, 1.9073486328125e-7
0.86329615, 0.45846111, 0.86329631, 0.45846101, 0.86329631, 0.4584612, 1.9073486328125e-7
0.86329631, 0.4584612, 0.86329615, 0.45846111, 0.86329615, 0.4584613, 1.9073486328125e-7
0.86329615, 0.4584613, 0.86329631, 0.4584612, 0.86329631, 0.45846139, 1.9073486328125e-7
0.86329631, 0.45846139, 0.86329615, 0.4584613, 0.86329615, 0.45846149, 1.9073486328125e-7
0.86329615, 0.45846149, 0.86329631, 0.45846139, 0.86329631, 0.45846158, 1.9073486328125e-7
0.86329631, 0.45846158, 0.86329615, 0.45846149, 0.86329615, 0.45846168, 1.9073486328125e-7
0.86329615, 0.45846168, 0.86329631, 0.45846158, 0.86329631, 0.45846177, 1.9073486328125e-7
0.86329631, 0.45846177, 0.86329615, 0.45846168, 0.86329615, 0.45846187, 1.9073486328125e-7
0.86329615, 0.45846187, 0.86329631, 0.45846177, 0.86329631, 0.45846196, 1.9073486328125e-7
0.86329631, 0.45846196, 0.86329615, 0.45846187, 0.86329615, 0.45846206, 1.9073486328125e-7
0.86329615, 0.45846206, 0.86329631, 0.45846196, 0.86329631, 0.45846215, 1.9073486328125e-7
0.86329631, 0.45846215, 0.86329615, 0.45846206, 0.86329615, 0.45846225, 1.9073486328125e-7
0.86329615, 0.45846225, 0.86329631, 0.45846215, 0.86329631, 0.45846234, 1.9073486328125e-7
0.86329631, 0.45846234, 0.86329615, 0.45846225, 0.86329615, 0.45846244, 1.9073486328125e-7
0.86329615, 0.45846244, 0.86329631, 0.45846234, 0.86329631, 0.45846253, 1.9073486328125e-7
0.86329631, 0.45846253, 0.86329615, 0.45846244, 0.86329615, 0.45846263, 1.9073486328125e-7
0.86329615, 0.45846263, 0.86329631, 0.45846253, 0.86329631, 0.45846272, 1.9073486328125e-7
0.86329631, 0.45846272, 0.86329615, 0.45846263, 0.86329615, 0.45846282, 1.9073486328125e-7
0.86329615, 0.45846282, 0.86329631, 0.45846272, 0.86329631, 0.45846291, 1.9073486328125e-7
0.86329631, 0.45846291, 0.86329615, 0.45846282, 0.86329615, 0.45846301, 1.9073486328125e-7
0.86329615, 0.45846301, 0.86329631, 0.45846291, 0.86329631, 0.4584631, 1.9073486328125e-7
0.86329631, 0.4584631, 0.86329615, 0.45846301, 0.86329615, 0.4584632, 1.9073486328125e-7
0.86329615, 0.4584632, 0.86329631, 0.4584631, 0.86329631, 0.45846329, 1.9073486328125e-7
0.86329631, 0.45846329, 0.86329615, 0.4584632, 0.86329615, 0.45846339, 1.9073486328125e-7
0.86329615, 0.45846339, 0.86329631, 0.45846329, 0.86329631, 0.45846348, 1.9073486328125e-7
0.86329631, 0.45846348, 0.86329615, 0.45846339, 0.86329615, 0.45846358, 1.9073486328125e-7
0.86329615, 0.45846358, 0.86329631, 0.45846348, 0.86329631, 0.45846367, 1.9073486328125e-7
0.86329631, 0.45846367, 0.86329615, 0.45846358, 0.86329615, 0.45846377, 1.9073486328125e-7
0.86329615, 0.45846377, 0.86329631, 0.45846367, 0.86329631, 0.45846386, 1.9073486328125e-7
0.86329631, 0.45846386, 0.86329615, 0.45846377, 0.86329615, 0.45846396, 1.9073486328125e-7
0.86329615, 0.45846396, 0.86329631, 0.45846386, 0.86329631, 0.45846405, 1.9073486328125e-7
0.86329631, 0.45846405, 0.86329615, 0.45846396, 0.86329615, 0.45846415, 1.9073486328125e-7
0.86329615, 0.45846415, 0.86329631, 0.45846405, 0.86329631, 0.45846424, 1.9073486328125e-7
0.86329631, 0.45846424, 0.86329615, 0.45846415, 0.86329615, 0.45846434, 1.9073486328125e-7
0.86329615, 0.45846434, 0.86329631, 0.45846424, 0.86329631, 0.45846443, 1.9073486328125e-7
0.86329631, 0.45846443, 0.86329615, 0.45846434, 0.86329615, 0.45846453, 1.9073486328125e-7
0.86329615, 0.45846453, 0.86329631, 0.45846443, 0.86329631, 0.45846462, 1.9073486328125e-7
0.86329631, 0.45846462, 0.86329615, 0.45846453, 0.86329615, 0.45846472, 1.9073486328125e-7
0.86329615, 0.45846472, 0.86329631, 0.45846462, 0.86329631, 0.45846481, 1.9073486328125e-7
0.86329631, 0.45846481, 0.86329615, 0.45846472, 0.86329615, 0.45846491, 1.9073486328125e-7
0.86329615, 0.45846491, 0.86329631, 0.45846481, 0.86329631, 0.458465, 1.9073486328125e-7
0.86329631, 0.458465, 0.86329615, 0.45846491, 0.86329615, 0.4584651, 1.9073486328125e-7
0.86329615, 0.4584651, 0.86329631, 0.458465, 0.86329631, 0.45846519, 1.9073486328125e-7
0.86329631, 0.45846519, 0.86329615, 0.4584651, 0.86329615, 0.45846529, 1.9073486328125e-7
0.86329615, 0.45846529, 0.86329631, 0.45846519, 0.86329631, 0.45846538, 1.9073486328125e-7
0.86329631, 0.45846538, 0.86329615, 0.45846529, 0.86329615, 0.45846548, 1.9073486328125e-7
0.86329615, 0.45846548, 0.86329631, 0.45846538, 0.86329631, 0.45846557, 1.9073486328125e-7
0.86329631, 0.45846557, 0.86329615, 0.45846548, 0.86329615, 0.45846567, 1.9073486328125e-7
0.86329615, 0.45846567, 0.86329631, 0.45846557, 0.86329631, 0.45846576, 1.9073486328125e-7
0.86329631, 0.45846576, 0.86329615, 0.45846567, 0.86329615, 0.45846586, 1.9073486328125e-7
0.86329615, 0.45846586, 0.86329631, 0.45846576, 0.86329631, 0.45846595, 1.9073486328125e-7
0.86329631, 0.45846595, 0.86329615, 0.45846586, 0.86329615, 0.45846605, 1.9073486328125e-7
0.86329615, 0.45846605, 0.86329631, 0.45846595, 0.86329631, 0.45846614, 1.9073486328125e-7
0.86329631, 0.45846614, 0.86329615, 0.45846605, 0.86329615, 0.45846624, 1.9073486328125e-7
0.86329615, 0.45846624, 0.86329631, 0.45846614, 0.86329631, 0.45846633, 1.9073486328125e-7
0.86329631, 0.45846633, 0.86329615, 0.45846624, 0.86329615, 0.45846643, 1.9073486328125e-7
0.86329615, 0.45846643, 0.86329631, 0.45846633, 0.86329631, 0.45846652, 1.9073486328125e-7
0.86329631, 0.45846652, 0.86329615, 0.45846643, 0.86329615, 0.45846662, 1.9073486328125e-7
0.86329615, 0.45846662, 0.86329631, 0.45846652, 0.86329631, 0.45846671, 1.9073486328125e-7
0.86329631, 0.45846671, 0.86329615, 0.45846662, 0.86329615, 0.45846681, 1.9073486328125e-7
0.86329615, 0.45846681, 0.86329631, 0.45846671, 0.86329631, 0.4584669, 1.9073486328125e-7
0.86329631, 0.4584669, 0.86329615, 0.45846681, 0.86329615, 0.458467, 1.9073486328125e-7
0.86329615, 0.458467, 0.86329631, 0.4584669, 0.86329631, 0.45846709, 1.9073486328125e-7
0.86329631, 0.45846709, 0.86329615, 0.458467, 0.86329615, 0.45846719, 1.9073486328125e-7
0.86329615, 0.45846719, 0.86329631, 0.45846709, 0.86329631, 0.45846728, 1.9073486328125e-7
0.86329631, 0.45846728, 0.86329615, 0.45846719, 0.86329615, 0.45846738, 1.9073486328125e-7
0.86329615, 0.45846738, 0.86329631, 0.45846728, 0.86329631, 0.45846747, 1.9073486328125e-7
0.86329631, 0.45846747, 0.86329615, 0.45846738, 0.86329615, 0.45846757, 1.9073486328125e-7
0.86329615, 0.45846757, 0.86329631, 0.45846747, 0.86329631, 0.45846766, 1.9073486328125e-7
0.86329631, 0.45846766, 0.86329615, 0.45846757, 0.86329615, 0.45846776, 1.9073486328125e-7
0.86329615, 0.45846776, 0.86329631, 0.45846766, 0.86329631, 0.45846785, 1.9073486328125e-7
0.86329631, 0.45846785, 0.86329615, 0.45846776, 0.86329615, 0.45846795, 1.9073486328125e-7
0.86329615, 0.45846795, 0.86329631, 0.45846785, 0.86329631, 0.45846804, 1.9073486328125e-7
0.86329631, 0.45846804, 0.86329615, 0.45846795, 0.86329615, 0.45846814, 1.9073486328125e-7
0.86329615, 0.45846814, 0.86329631, 0.45846804, 0.86329631, 0.45846823, 1.9073486328125e-7
0.86329631, 0.45846823, 0.86329615, 0.45846814, 0.86329615, 0.45846833, 1.9073486328125e-7
0.86329615, 0.45846833, 0.86329631, 0.45846823, 0.86329631, 0.45846842, 1.9073486328125e-7
0.86329631, 0.45846842, 0.86329615, 0.45846833, 0.86329615, 0.45846852, 1.9073486328125e-7
0.86329615, 0.45846852, 0.86329631, 0.45846842, 0.86329631, 0.45846861, 1.9073486328125e-7
0.86329631, 0.45846861, 0.86329615, 0.45846852, 0.86329615, 0.45846871, 1.9073486328125e-7
0.86329615, 0.45846871, 0.86329631, 0.45846861, 0.86329631, 0.4584688, 1.9073486328125e-7
0.86329631, 0.4584688, 0.86329615, 0.45846871, 0.86329615, 0.4584689, 1.9073486328125e-7
0.86329615, 0.4584689, 0.86329631, 0.4584688, 0.86329631, 0.45846899, 1.9073486328125e-7
0.86329631, 0.45846899, 0.86329615, 0.4584689, 0.86329615, 0.45846909, 1.9073486328125e-7
0.86329615, 0.45846909, 0.86329631, 0.45846899, 0.86329631, 0.45846918, 1.9073486328125e-7
0.86329631, 0.45846918, 0.86329615, 0.45846909, 0.86329615, 0.45846928, 1.9073486328125e-7
0.86329615, 0.45846928, 0.86329631, 0.45846918, 0.86329631, 0.45846937, 1.9073486328125e-7
0.86329631, 0.45846937, 0.86329615, 0.45846928, 0.86329615, 0.45846947, 1.9073486328125e-7
0.86329615, 0.45846947, 0.86329631, 0.45846937, 0.86329631, 0.45846956, 1.9073486328125e-7
0.86329631, 0.45846956, 0.86329615, 0.45846947, 0.86329615, 0.45846966, 1.9073486328125e-7
0.86329615, 0.45846966, 0.86329631, 0.45846956, 0.86329631, 0.45846975, 1.9073486328125e-7
0.86329631, 0.45846975, 0.86329615, 0.45846966, 0.86329615, 0.45846985, 1.9073486328125e-7
0.86329615, 0.45846985, 0.86329631, 0.45846975, 0.86329631, 0.45846994, 1.9073486328125e-7
0.86329631, 0.45846994, 0.86329615, 0.45846985, 0.86329615, 0.45847004, 1.9073486328125e-7
0.86329615, 0.45847004, 0.86329631, 0.45846994, 0.86329631, 0.45847013, 1.9073486328125e-7
0.86329631, 0.45847013, 0.86329615, 0.45847004, 0.86329615, 0.45847023, 1.9073486328125e-7
0.86329615, 0.45847023, 0.86329631, 0.45847013, 0.86329631, 0.45847032, 1.9073486328125e-7
0.86329631, 0.45847032, 0.86329615, 0.45847023, 0.86329615, 0.45847042, 1.9073486328125e-7
0.86329615, 0.45847042, 0.86329631, 0.45847032, 0.86329631, 0.45847051, 1.9073486328125e-7
0.86329631, 0.45847051, 0.86329615, 0.45847042, 0.86329615, 0.45847061, 1.9073486328125e-7
0.86329615, 0.45847061, 0.86329631, 0.45847051, 0.86329631, 0.4584707, 1.9073486328125e-7
0.86329631, 0.4584707, 0.86329615, 0.45847061, 0.86329615, 0.4584708, 1.9073486328125e-7
0.86329615, 0.4584708, 0.86329631, 0.4584707, 0.86329631, 0.45847089, 1.9073486328125e-7
0.86329631, 0.45847089, 0.86329615, 0.4584708, 0.86329615, 0.45847099, 1.9073486328125e-7
0.86329615, 0.45847099, 0.86329631, 0.45847089, 0.86329631, 0.45847108, 1.9073486328125e-7
0.86329631, 0.45847108, 0.86329615, 0.45847099, 0.86329615, 0.45847118, 1.9073486328125e-7
0.86329615, 0.45847118, 0.86329631, 0.45847108, 0.86329631, 0.45847127, 1.9073486328125e-7
0.86329631, 0.45847127, 0.86329615, 0.45847118, 0.86329615, 0.45847137, 1.9073486328125e-7
0.86329615, 0.45847137, 0.86329631, 0.45847127, 0.86329631, 0.45847146, 1.9073486328125e-7
